coefficient_name,value,constrain
coef_unavailable,-999,T
coef_alternative_specific_constant_for_1_driver_household_0_CARS,-1.920143842,F
coef_alternative_specific_constant_for_2_driver_household_0_CARS,-3.470781624,F
coef_alternative_specific_constant_for_3_driver_household_0_CARS,-3.329633459,F
coef_alternative_specific_constant_for_4_driver_household_0_CARS,-6.111494495,F
coef_workers_to_drivers_ratio_for_1_driver_household_0_CARS,-1.464256557,F
coef_workers_to_drivers_ratio_for_2_driver_household_0_CARS,-1.464256557,F
coef_workers_to_drivers_ratio_for_3_driver_household_0_CARS,-1.464256557,F
coef_workers_to_drivers_ratio_for_4_driver_household_0_CARS,-1.464256557,F
coef_young_adults_to_drivers_ratio_for_1_driver_household_0_CARS,-1.769767608,F
coef_young_adults_to_drivers_ratio_for_2_driver_household_0_CARS,-1.769767608,F
coef_young_adults_to_drivers_ratio_for_3_driver_household_0_CARS,-1.769767608,F
coef_young_adults_to_drivers_ratio_for_4_driver_household_0_CARS,-1.769767608,F
coef_school_children_to_drivers_ratio_for_1_driver_household_0_CARS,-0.346415088,F
coef_school_children_to_drivers_ratio_for_2_driver_household_0_CARS,-0.346415088,F
coef_school_children_to_drivers_ratio_for_3_driver_household_0_CARS,-0.346415088,F
coef_school_children_to_drivers_ratio_for_4_driver_household_0_CARS,-0.346415088,F
coef_young_retirees_to_drivers_ratio_for_1_driver_household_0_CARS,-0.38172487,F
coef_young_retirees_to_drivers_ratio_for_2_driver_household_0_CARS,-0.38172487,F
coef_young_retirees_to_drivers_ratio_for_3_driver_household_0_CARS,-0.38172487,F
coef_young_retirees_to_drivers_ratio_for_4_driver_household_0_CARS,-0.38172487,F
coef_old_retirees_to_drivers_ratio_for_1_driver_household_0_CARS,0.608700053,F
coef_old_retirees_to_drivers_ratio_for_2_driver_household_0_CARS,0.608700053,F
coef_old_retirees_to_drivers_ratio_for_3_driver_household_0_CARS,0.608700053,F
coef_old_retirees_to_drivers_ratio_for_4_driver_household_0_CARS,0.608700053,F
coef_household_income_30k_0_CARS,2.654926169,F
coef_household_income_3060k_0_CARS,0.918219369,F
coef_household_income_100k_0_CARS,-0.44306913,F
coef_low_educational_level_for_1_driver_household_0_CARS,0.767760942,F
coef_low_educational_level_for_2_driver_household_0_CARS,0.767760942,F
coef_low_educational_level_for_3_driver_household_0_CARS,0.767760942,F
coef_low_educational_level_for_4_driver_household_0_CARS,0.767760942,F
coef_detached_single_family_house_0_CARS,-1.774689947,F
coef_population_density_0_CARS,0.046206562,F
coef_retail_density_0_CARS,0.074563803,F
coef_nonmotorized_zonal_accessbility_0_CARS,0.060875253,F
coef_autotransit_zonal_accessibility_0_CARS,-0.200776981,F
coef_worker_mandatory_tour_auto_dependency_0_CARS,-0.16516642,F
coef_student_mandatory_tour_auto_dependency_0_CARS,-0.04422711,F
coef_worker_mandatory_tour_rail_mode_portion_0_CARS,0.171079447,F
coef_student_mandatory_tour_rail_mode_portion_0_CARS,0.26285636,F
coef_alternative_specific_constant_for_2_driver_household_1_CAR,-2.20339718,F
coef_alternative_specific_constant_for_3_driver_household_1_CAR,-2.473061365,F
coef_alternative_specific_constant_for_4_driver_household_1_CAR,-3.983965837,F
coef_workers_to_drivers_ratio_for_2_driver_household_1_CAR,-0.407798013,F
coef_workers_to_drivers_ratio_for_3_driver_household_1_CAR,-0.407798013,F
coef_workers_to_drivers_ratio_for_4_driver_household_1_CAR,-0.407798013,F
coef_young_adults_to_drivers_ratio_for_2_driver_household_1_CAR,-0.598263093,F
coef_young_adults_to_drivers_ratio_for_3_driver_household_1_CAR,-0.598263093,F
coef_young_adults_to_drivers_ratio_for_4_driver_household_1_CAR,-0.598263093,F
coef_school_children_to_drivers_ratio_for_2_driver_household_1_CAR,-0.018572553,F
coef_school_children_to_drivers_ratio_for_3_driver_household_1_CAR,-0.018572553,F
coef_school_children_to_drivers_ratio_for_4_driver_household_1_CAR,-0.018572553,F
coef_young_retirees_to_drivers_ratio_for_2_driver_household_1_CAR,-0.19861915,F
coef_young_retirees_to_drivers_ratio_for_3_driver_household_1_CAR,-0.19861915,F
coef_young_retirees_to_drivers_ratio_for_4_driver_household_1_CAR,-0.19861915,F
coef_old_retirees_to_drivers_ratio_for_2_driver_household_1_CAR,0.232672708,F
coef_old_retirees_to_drivers_ratio_for_3_driver_household_1_CAR,0.232672708,F
coef_old_retirees_to_drivers_ratio_for_4_driver_household_1_CAR,0.232672708,F
coef_household_income_30k_1_CAR,0.632172646,F
coef_household_income_3060k_1_CAR,0.342605571,F
coef_household_income_100k_1_CAR,-0.44306913,F
coef_low_educational_level_for_2_driver_household_1_CAR,0.432294097,F
coef_low_educational_level_for_3_driver_household_1_CAR,0.432294097,F
coef_low_educational_level_for_4_driver_household_1_CAR,0.432294097,F
coef_detached_single_family_house_1_CAR,-0.528137281,F
coef_population_density_1_CAR,0.02268226,F
coef_retail_density_1_CAR,0.029544267,F
coef_nonmotorized_zonal_accessbility_1_CAR,0.039970159,F
coef_autotransit_zonal_accessibility_1_CAR,-0.009060243,F
coef_worker_mandatory_tour_auto_dependency_1_CAR,-0.16516642,F
coef_student_mandatory_tour_auto_dependency_1_CAR,-0.04422711,F
coef_worker_mandatory_tour_rail_mode_portion_1_CAR,0.171079447,F
coef_student_mandatory_tour_rail_mode_portion_1_CAR,0.26285636,F
coef_alternative_specific_constant_for_1_driver_household_2_CARS,-0.934889684,F
coef_alternative_specific_constant_for_3_driver_household_2_CARS,-0.317496682,F
coef_alternative_specific_constant_for_4_driver_household_2_CARS,-0.909626603,F
coef_workers_to_drivers_ratio_for_1_driver_household_2_CARS,0.474996826,F
coef_workers_to_drivers_ratio_for_3_driver_household_2_CARS,-0.407798013,F
